,params,firstChar,included
1561,198411,1,True
1562,41420,4,True
1563,104423,1,True
1564,27424,2,True
1565,61610,6,True
1566,360,3,True
1567,1306300,1,True
1568,35037,3,True
1569,23728,2,True
1570,815358,8,True
1571,40276,4,True
1572,25506,2,True
1573,37915,3,True
1574,4047,4,True
1575,964695,9,True
1576,1715,1,True
1577,35142,3,True
1578,78622,7,True
1579,44075,4,True
1580,80699,8,True
1581,12756,1,True
1582,92791,9,True
1583,31065,3,True
1584,55902,5,True
1585,49555,4,True
1586,340338,3,True
1587,86353,8,True
1588,111997,1,True
1589,169174,1,True
1590,56810,5,True
1591,17071,1,True
1592,86935,8,True
1593,87563,8,True
1594,28827,2,True
1595,157468,1,True
1596,55341,5,True
1597,30657,3,True
1598,7199,7,True
1599,11266,1,True
1600,24238,2,True
1601,33995,3,True
1602,7600,7,True
1603,22846,2,True
1604,15911,1,True
1605,10208,1,True
1606,10786,1,True
1607,10834,1,True
1608,120921,1,True
1609,13059,1,True
1610,28118,2,True
1611,5173,5,True
1612,10008,1,True
1613,4624,4,True
1614,21672,2,True
1615,96286,9,True
1616,23567,2,True
1617,24337,2,True
1618,62830,6,True
1619,37909,3,True
1620,287578,2,True
1621,27003,2,True
1622,133963,1,True
1623,17119,1,True
1624,2654,2,True
1625,9032,9,True
1626,12050,1,True
1627,445,4,True
1628,98876,9,True
1629,38186,3,True
1630,123520,1,True
1631,8731,8,True
1632,140317,1,True
1633,79235,7,True
1634,310,3,True
1635,16260,1,True
1636,57521,5,True
1637,956,9,True
1638,68711,6,True
1639,72539,7,True
1640,33634,3,True
1641,14857,1,True
1642,72850,7,True
1643,72974,7,True
1644,91991,9,True
1645,114622,1,True
1646,89,8,True
1647,110921,1,True
1648,5993,5,True
1649,122111,1,True
1650,92572,9,True
1651,30607,3,True
1652,64007,6,True
1653,24724,2,True
1654,8914,8,True
1655,51053,5,True
1656,3020,3,True
1657,105464,1,True
1658,35911,3,True
1659,8459,8,True
1660,89547,8,True
1661,2221,2,True
1662,47885,4,True
1663,3560,3,True
1664,81871,8,True
1665,22670,2,True
1666,4773,4,True
1667,4948,4,True
1668,6237,6,True
1669,25619,2,True
1670,7011,7,True
1671,7688,7,True
1672,55270,5,True
1673,5646,5,True
1674,66120,6,True
1675,3296,3,True
1676,7343,7,True
1677,61584,6,True
1678,50023,5,True
1679,20382,2,True
1680,568,5,True
1681,1638,1,True
1682,8756,8,True
1683,169,1,True
1684,761,7,True
1685,201,2,True
1686,108208,1,True
1687,6089,6,True
1688,1467,1,True
1689,323348,3,True
1690,6720,6,True
1691,3332,3,True
1692,2087,2,True
1693,2659,2,True
1694,5474,5,True
1695,215,2,True
1696,114,1,True
1697,331,3,True
1698,997,9,True
1699,14,1,True
1700,339,3,True
1701,100160,1,True
1702,823,8,True
1703,77,7,True
1704,3533,3,True
1705,32281,3,True
1706,207,2,True
1707,55990,5,True
1708,5391,5,True
1709,2143,2,True
1710,4397,4,True
1711,883,8,True
1712,123,1,True
1713,15906,1,True
1714,6313,6,True
1715,3820,3,True
1716,45691,4,True
1717,2272,2,True
1718,100557,1,True
1719,2383,2,True
1720,645,6,True
1721,200,2,True
1722,6437,6,True
1723,786,7,True
1724,366,3,True
1725,133,1,True
1726,439,4,True
1727,399827,3,True
1728,1331,1,True
1729,44067,4,True
1730,8632,8,True
1731,9301,9,True
1732,395,3,True
1733,403,4,True
1734,1673,1,True
1735,109,1,True
1736,1025,1,True
1737,123,1,True
1738,162,1,True
1739,4172,4,True
1740,543,5,True
1741,585,5,True
1742,1592,1,True
1743,9253,9,True
1744,610345,6,True
1745,810,8,True
1746,338,3,True
1747,916,9,True
1748,728,7,True
1749,16627,1,True
1750,567,5,True
1751,6033,6,True
1752,4264,4,True
1753,269,2,True
1754,5159,5,True
1755,1464,1,True
1756,319,3,True
1757,32883,3,True
1758,17255,1,True
1759,6543,6,True
1760,19481,1,True
1761,648,6,True
1762,12274,1,True
1763,8356,8,True
1764,575,5,True
1765,431,4,True
1766,3592,3,True
1767,138733,1,True
1768,7737,7,True
1769,10469,1,True
1770,24430,2,True
1771,1087,1,True
1772,934,9,True
1773,963,9,True
1774,8336,8,True
1775,2744,2,True
1776,12274,1,True
1777,341,3,True
1778,173,1,True
1779,1003,1,True
1780,1169,1,True
1781,4829,4,True
1782,9107,9,True
1783,17458,1,True
1784,577,5,True
1785,1663,1,True
1786,58444,5,True
1787,431,4,True
1788,92625,9,True
1789,762,7,True
1790,14341,1,True
1791,157,1,True
1792,5520,5,True
1793,6299,6,True
1794,101,1,True
1795,65,6,True
1796,964,9,True
1797,1647,1,True
1798,271,2,True
1799,951,9,True
1800,2225,2,True
1801,124,1,True
1802,1095,1,True
1803,514,5,True
1804,1650,1,True
1805,723,7,True
1806,1695,1,True
1807,797,7,True
1808,216,2,True
1809,218,2,True
1810,9651,9,True
1811,1237,1,True
1812,1191,1,True
1813,1486,1,True
1814,65,6,True
1815,614,6,True
1816,201,2,True
1817,1476,1,True
1818,26146,2,True
1819,768,7,True
1820,7000,7,True
1821,375,3,True
1822,19,1,True
1823,141937,1,True
1824,7874,7,True
1825,343,3,True
1826,2013,2,True
1827,2333,2,True
1828,834,8,True
1829,2740,2,True
1830,1700,1,True
1831,41084,4,True
1832,5078,5,True
1833,982,9,True
1834,9549,9,True
1835,88425,8,True
1836,19656,1,True
1837,66214,6,True
1838,2098,2,True
1839,917,9,True
1840,1260,1,True
1841,5222,5,True
1842,471,4,True
1843,104,1,True
1844,3555,3,True
1845,2469,2,True
1846,268,2,True
1847,6221,6,True
1848,1212,1,True
1849,126,1,True
1850,3992,3,True
1851,44,4,True
1852,18388,1,True
1853,4903,4,True
1854,416,4,True
1855,523,5,True
1856,1389,1,True
1857,864,8,True
1858,669,6,True
1859,1401,1,True
1860,4145,4,True
1861,34739,3,True
1862,460,4,True
1863,744,7,True
1864,551,5,True
1865,841,8,True
1866,1764,1,True
1867,339,3,True
1868,128,1,True
1869,3239,3,True
1870,1078,1,True
1871,460,4,True
1872,937,9,True
1873,287,2,True
1874,1815,1,True
1875,2931,2,True
1876,2361,2,True
1877,41,4,True
1878,1649,1,True
1879,1288,1,True
1880,44718,4,True
1881,246,2,True
1882,888,8,True
1883,118,1,True
1884,2692,2,True
1885,481,4,True
1886,112,1,True
1887,104877,1,True
1888,123,1,True
1889,2188,2,True
1890,93,9,True
1891,335,3,True
1892,253,2,True
1893,806,8,True
1894,9255,9,True
1895,431,4,True
1896,3920,3,True
1897,333,3,True
1898,201,2,True
1899,581,5,True
1900,5433,5,True
1901,718,7,True
1902,619,6,True
1903,23,2,True
1904,161,1,True
1905,167,1,True
1906,3066,3,True
1907,6170,6,True
1908,52,5,True
1909,2693,2,True
1910,573,5,True
1911,179,1,True
1912,4061,4,True
1913,527,5,True
1914,695,6,True
1915,2016,2,True
1916,526,5,True
1917,1265,1,True
1918,128,1,True
1919,12356,1,True
1920,12712,1,True
1921,613,6,True
1922,238,2,True
1923,10809,1,True
1924,652,6,True
1925,2400,2,True
1926,117628,1,True
1927,633,6,True
1928,9071,9,True
1929,55,5,True
1930,4843,4,True
1931,406,4,True
1932,91,9,True
1933,87,8,True
1934,594,5,True
1935,3645,3,True
1936,620,6,True
1937,173,1,True
1938,5900,5,True
1939,456,4,True
1940,109180,1,True
1941,31030,3,True
1942,944,9,True
1943,440,4,True
1944,762,7,True
1945,17421,1,True
1946,865,8,True
1947,6650,6,True
1948,2130,2,True
1949,436,4,True
1950,3287,3,True
1951,18514,1,True
1952,799,7,True
1953,137298,1,True
1954,61027,6,True
1955,79743,7,True
1956,4302,4,True
1957,12385,1,True
1958,53,5,True
1959,9365,9,True
1960,692,6,True
1961,124060,1,True
1962,3000,3,True
1963,1325,1,True
1964,59186,5,True
1965,48383,4,True
1966,54640,5,True
1967,32019,3,True
1968,70548,7,True
1969,123330,1,True
1970,26184,2,True
1971,1814,1,True
1972,83802,8,True
1973,36639,3,True
1974,40305,4,True
1975,121026,1,True
1976,1032,1,True
1977,35408,3,True
1978,107143,1,True
1979,53007,5,True
1980,1784,1,True
1981,489,4,True
1982,277,2,True
1983,310,3,True
1984,1302,1,True
1985,978,9,True
1986,205,2,True
1987,1193,1,True
1988,350,3,True
1989,1703,1,True
1990,2582,2,True
1991,518,5,True
1992,1497,1,True
1993,588,5,True
1994,1532,1,True
1995,1579,1,True
1996,322,3,True
1997,36560,3,True
1998,367,3,True
1999,5721,5,True
2000,86,8,True
2001,909,9,True
2002,371,3,True
2003,790,7,True
2004,761,7,True
2005,5252,5,True
2006,921,9,True
2007,3535,3,True
2008,89,8,True
2009,144,1,True
2010,486,4,True
2011,271,2,True
2012,4047,4,True
2013,231,2,True
2014,3187,3,True
2015,218,2,True
2016,251,2,True
2017,12726,1,True
2018,8592,8,True
2019,2793,2,True
2020,287,2,True
2021,1863,1,True
2022,30371,3,True
2023,5033,5,True
2024,1136,1,True
2025,1162,1,True
2026,339,3,True
2027,1609,1,True
2028,7329,7,True
2029,1911,1,True
2030,224,2,True
2031,8917,8,True
2032,533,5,True
2033,382,3,True
2034,175,1,True
2035,73069,7,True
2036,205,2,True
2037,1435,1,True
2038,599657,5,True
2039,9424,9,True
2040,470,4,True
2041,39942,3,True
2042,513,5,True
2043,1831,1,True
2044,2207,2,True
2045,38809,3,True
2046,6899,6,True
2047,1387,1,True
2048,1855,1,True
2049,13169,1,True
2050,2083,2,True
2051,13987,1,True
2052,30333,3,True
2053,8824,8,True
2054,1542,1,True
2055,3239,3,True
2056,16959,1,True
2057,107,1,True
2058,5131,5,True
2059,47,4,True
2060,412,4,True
2061,4057,4,True
2062,1578,1,True
2063,2152,2,True
2064,74,7,True
2065,17018,1,True
2066,6553,6,True
2067,4483,4,True
2068,551,5,True
2069,3075,3,True
2070,2478,2,True
2071,86445,8,True
2072,2702,2,True
2073,42874,4,True
2074,2981,2,True
2075,69654,6,True
2076,53973,5,True
2077,1577,1,True
2078,765,7,True
2079,405,4,True
2080,950,9,True
2081,1049,1,True
2082,372,3,True
2083,8267,8,True
2084,3042,3,True
2085,2259,2,True
2086,1090,1,True
2087,13972,1,True
2088,262,2,True
2089,10081,1,True
2090,154202,1,True
2091,1231,1,True
2092,234,2,True
2093,24792,2,True
2094,954,9,True
2095,1103,1,True
2096,1862,1,True
2097,3626,3,True
2098,2185,2,True
2099,3766,3,True
2100,362,3,True
2101,106081,1,True
2102,13465,1,True
2103,7107,7,True
2104,175,1,True
2105,16538,1,True
2106,11862,1,True
2107,50544,5,True
2108,803,8,True
2109,29585,2,True
2110,44425,4,True
2111,126518,1,True
2112,878,8,True
2113,1782,1,True
2114,19868,1,True
2115,1777,1,True
2116,3501,3,True
2117,30253,3,True
2118,7190,7,True
2119,28448,2,True
2120,2936,2,True
2121,91729,9,True
2122,63795,6,True
2123,5068,5,True
2124,16200,1,True
2125,75185,7,True
2126,5122,5,True
2127,27257,2,True
2128,64691,6,True
2129,83531,8,True
2130,12641,1,True
2131,31389,3,True
2132,3298,3,True
2133,35920,3,True
2134,1933,1,True
2135,2811,2,True
2136,2368,2,True
2137,269,2,True
2138,21225,2,True
2139,2097,2,True
2140,2404,2,True
2141,353,3,True
2142,19124,1,True
2143,616,6,True
2144,824,8,True
2145,5061,5,True
2146,11636,1,True
2147,5425,5,True
2148,10568,1,True
2149,184892,1,True
2150,5722,5,True
2151,64674,6,True
2152,6325,6,True
2153,42596,4,True
2154,18585,1,True
2155,485,4,True
2156,1796,1,True
2157,2881,2,True
2158,4742,4,True
2159,116616,1,True
2160,283,2,True
2161,506,5,True
2162,911,9,True
2163,279,2,True
2164,2412,2,True
2165,803,8,True
2166,2909,2,True
2167,32809,3,True
2168,6604,6,True
2169,596,5,True
2170,802,8,True
2171,758,7,True
2172,1758,1,True
2173,7612,7,True
2174,6609,6,True
2175,12266,1,True
2176,742,7,True
2177,18920,1,True
2178,38904,3,True
2179,457,4,True
2180,756,7,True
2181,1677,1,True
2182,1576,1,True
2183,1612,1,True
2184,218896,2,True
2185,20454,2,True
2186,3996,3,True
2187,273,2,True
2188,4717,4,True
2189,293,2,True
2190,2801,2,True
2191,2272,2,True
2192,13119,1,True
2193,142622,1,True
2194,5119,5,True
2195,59812,5,True
2196,284,2,True
2197,1240,1,True
2198,2554,2,True
2199,2911,2,True
2200,39,3,True
2201,8251,8,True
2202,3452,3,True
2203,5116,5,True
2204,1763,1,True
2205,1618,1,True
2206,1496,1,True
2207,7151,7,True
2208,6435,6,True
2209,813518,8,True
2210,22051,2,True
2211,291,2,True
2212,2061,2,True
2213,693,6,True
2214,859,8,True
2215,3363,3,True
2216,50606,5,True
2217,390,3,True
2218,679,6,True
2219,4277,4,True
2220,10140,1,True
2221,763,7,True
2222,1507,1,True
2223,22463,2,True
2224,62632,6,True
2225,4794,4,True
2226,286,2,True
2227,15148,1,True
2228,4600,4,True
2229,15,1,True
2230,1959,1,True
2231,12614,1,True
2232,3353,3,True
2233,1484,1,True
2234,2771,2,True
2235,93738,9,True
2236,15230,1,True
2237,8732,8,True
2238,1985,1,True
2239,14245,1,True
2240,35975,3,True
2241,10157,1,True
2242,73215,7,True
2243,5877,5,True
2244,32082,3,True
2245,67450,6,True
2246,555,5,True
2247,695,6,True
2248,193,1,True
2249,38,3,True
2250,355,3,True
2251,22286,2,True
2252,11201,1,True
2253,7169,7,True
2254,7263,7,True
2255,13491,1,True
2256,3091,3,True
2257,15368,1,True
2258,6069,6,True
2259,519,5,True
2260,4315,4,True
2261,3001,3,True
2262,15409,1,True
2263,2740,2,True
2264,2054,2,True
2265,343,3,True
2266,1245,1,True
2267,9680,9,True
2268,15751,1,True
2269,54475,5,True
2270,6181,6,True
2271,13,1,True
2272,3860,3,True
2273,5646,5,True
2274,1032,1,True
2275,1080,1,True
2276,77483,7,True
2277,3130,3,True
2278,670,6,True
2279,1274,1,True
2280,433136,4,True
2281,88065,8,True
2282,109332,1,True
2283,22603,2,True
2284,10189,1,True
2285,13002,1,True
2286,702,7,True
2287,2839,2,True
2288,8688,8,True
2289,9139,9,True
2290,109176,1,True
2291,2430,2,True
2292,1022,1,True
2293,1648,1,True
2294,13650,1,True
2295,3193,3,True
2296,22189,2,True
2297,6760,6,True
2298,4368,4,True
2299,17496,1,True
2300,23376,2,True
2301,12126,1,True
2302,211,2,True
2303,8159,8,True
2304,42608,4,True
2305,58018,5,True
2306,41254,4,True
2307,12251,1,True
2308,54223,5,True
2309,1467,1,True
2310,1642,1,True
2311,1206,1,True
2312,42565,4,True
2313,55568,5,True
2314,443,4,True
2315,1653,1,True
2316,32752,3,True
2317,5876,5,True
2318,13454,1,True
2319,16599,1,True
2320,9931,9,True
2321,9075,9,True
2322,284,2,True
2323,235860,2,True
2324,37825,3,True
2325,127,1,True
2326,32961,3,True
2327,6740,6,True
2328,10677,1,True
2329,100999,1,True
2330,9621,9,True
2331,49868,4,True
2332,1548,1,True
2333,73168,7,True
2334,14407,1,True
2335,23571,2,True
2336,870,8,True
2337,17161,1,True
2338,36643,3,True
2339,14514,1,True
2340,4563,4,True
2341,24146,2,True
2342,825,8,True
2343,4901,4,True
2344,146600,1,True
2345,625,6,True
2346,53752,5,True
2347,6669,6,True
2348,2562,2,True
2349,19354,1,True
2350,47217,4,True
2351,84892,8,True
2352,33142,3,True
2353,1707,1,True
2354,796,7,True
2355,102609,1,True
2356,473,4,True
2357,3103,3,True
2358,54555,5,True
2359,3391,3,True
2360,3499,3,True
2361,154410,1,True
2362,17115,1,True
2363,6765,6,True
2364,189,1,True
2365,669,6,True
2366,1474,1,True
2367,2438,2,True
2368,36882,3,True
2369,24763,2,True
2370,30750,3,True
2371,17055,1,True
2372,12707,1,True
2373,6342,6,True
2374,29395,2,True
2375,1378,1,True
2376,569,5,True
2377,326,3,True
2378,9871,9,True
2379,244324,2,True
2380,1052,1,True
2381,50998,5,True
2382,5577,5,True
2383,52025,5,True
2384,11792,1,True
2385,741,7,True
2386,20584,2,True
2387,10470,1,True
2388,19033,1,True
2389,2014,2,True
2390,691,6,True
2391,1943,1,True
2392,571,5,True
2393,4534,4,True
2394,13533,1,True
2395,11119,1,True
2396,1480,1,True
2397,5526,5,True
2398,7290,7,True
2399,8869,8,True
2400,5905,5,True
2401,15871,1,True
2402,16895,1,True
2403,89722,8,True
2404,4707,4,True
2405,13631,1,True
2406,172574,1,True
2407,59655,5,True
2408,343890,3,True
2409,23493,2,True
2410,13928,1,True
2411,22695,2,True
2412,5755,5,True
2413,44510,4,True
2414,7411,7,True
2415,1827,1,True
2416,3492,3,True
2417,5840,5,True
2418,20770,2,True
2419,781,7,True
2420,17305,1,True
2421,2252,2,True
2422,821,8,True
2423,4630,4,True
2424,421,4,True
2425,911,9,True
2426,30,3,True
2427,788,7,True
2428,54659,5,True
2429,15344,1,True
2430,5755,5,True
2431,63929,6,True
2432,99504,9,True
2433,14501,1,True
2434,225,2,True
2435,1692,1,True
2436,842,8,True
2437,12384,1,True
2438,2875,2,True
2439,12868,1,True
2440,2676,2,True
2441,30050,3,True
2442,33345,3,True
2443,28074,2,True
2444,32727,3,True
2445,196,1,True
2446,680,6,True
2447,13172,1,True
2448,1731,1,True
2449,2860,2,True
2450,19910,1,True
2451,3419,3,True
2452,5404,5,True
2453,558,5,True
2454,530,5,True
2455,2668,2,True
2456,690,6,True
2457,75616,7,True
2458,90,9,True
2459,716,7,True
2460,282,2,True
2461,3522,3,True
2462,51569,5,True
2463,164,1,True
2464,940,9,True
2465,330,3,True
2466,16304,1,True
2467,330,3,True
2468,455,4,True
2469,1083,1,True
2470,1938,1,True
2471,155,1,True
2472,1466,1,True
2473,334,3,True
2474,4232,4,True
2475,114983,1,True
2476,540922,5,True
2477,452,4,True
2478,7780,7,True
2479,2,2,True
2480,7058,7,True
2481,282,2,True
2482,201,2,True
2483,2858,2,True
2484,946,9,True
2485,12024,1,True
2486,2990,2,True
2487,1017,1,True
2488,6328,6,True
2489,275,2,True
2490,435,4,True
2491,4509,4,True
2492,140,1,True
2493,2144,2,True
2494,620,6,True
2495,1144,1,True
2496,161,1,True
2497,172,1,True
2498,3546,3,True
2499,715,7,True
2500,5176,5,True
2501,2680,2,True
2502,1107,1,True
2503,105,1,True
2504,830,8,True
2505,1117,1,True
2506,1452,1,True
2507,363,3,True
2508,2064,2,True
2509,325,3,True
2510,962,9,True
2511,5924,5,True
2512,126,1,True
2513,5663,5,True
2514,208,2,True
2515,463,4,True
2516,1348,1,True
2517,632,6,True
2518,1477,1,True
2519,16326,1,True
2520,1007,1,True
2521,226,2,True
2522,1641,1,True
2523,12387,1,True
2524,1775,1,True
2525,407,4,True
2526,4379,4,True
2527,414,4,True
2528,9870,9,True
2529,14740,1,True
2530,146,1,True
2531,5355,5,True
2532,811,8,True
2533,23073,2,True
2534,336,3,True
2535,238,2,True
2536,646,6,True
2537,23419,2,True
2538,18965,1,True
2539,1050,1,True
2540,307,3,True
2541,10185,1,True
2542,7331,7,True
2543,387,3,True
2544,11178,1,True
2545,4167,4,True
2546,2391,2,True
2547,299,2,True
2548,1506,1,True
2549,2621,2,True
2550,1722,1,True
2551,7899,7,True
2552,2360,2,True
2553,2198,2,True
2554,783,7,True
2555,2857,2,True
2556,280,2,True
2557,323,3,True
2558,5180,5,True
2559,602,6,True
2560,526,5,True
2561,20562,2,True
2562,551,5,True
2563,1934,1,True
2564,190414,1,True
2565,1359,1,True
2566,6574,6,True
2567,412,4,True
2568,13941,1,True
2569,562,5,True
2570,11498,1,True
2571,3834,3,True
2572,15315,1,True
2573,819,8,True
2574,500,5,True
2575,225,2,True
2576,5896,5,True
2577,2,2,True
2578,3425,3,True
2579,4804,4,True
2580,5117,5,True
2581,137,1,True
2582,10861,1,True
2583,33604,3,True
2584,253,2,True
2585,438,4,True
2586,343,3,True
2587,1763,1,True
2588,821,8,True
2589,1911,1,True
2590,4661,4,True
2591,1617,1,True
2592,451,4,True
2593,18942,1,True
2594,128,1,True
2595,1830,1,True
2596,297,2,True
2597,202,2,True
2598,551,5,True
2599,234,2,True
2600,840,8,True
2601,2687,2,True
2602,163,1,True
2603,10267,1,True
2604,11437,1,True
2605,31534,3,True
2606,17628,1,True
2607,519,5,True
2608,26688,2,True
2609,142,1,True
2610,2823,2,True
2611,716,7,True
2612,5512,5,True
2613,43441,4,True
2614,6364,6,True
2615,33,3,True
2616,1218,1,True
2617,4650,4,True
2618,1856,1,True
2619,358,3,True
2620,1619,1,True
2621,1522,1,True
2622,883,8,True
2623,387,3,True
2624,484,4,True
2625,4217,4,True
2626,11335,1,True
2627,813,8,True
2628,389,3,True
2629,15093,1,True
2630,9104,9,True
2631,435,4,True
2632,702,7,True
2633,4115,4,True
2634,3185,3,True
2635,21809,2,True
2636,5162,5,True
2637,966,9,True
2638,9868,9,True
2639,8074,8,True
2640,942,9,True
2641,734,7,True
2642,467,4,True
2643,35750,3,True
2644,9502,9,True
2645,159,1,True
2646,131,1,True
2647,107,1,True
2648,2659,2,True
2649,760,7,True
2650,212,2,True
2651,223,2,True
2652,5616,5,True
2653,910,9,True
2654,289,2,True
2655,2102,2,True
2656,329,3,True
2657,2728,2,True
2658,2258,2,True
2659,1521,1,True
2660,3245,3,True
2661,918,9,True
2662,23887,2,True
2663,9835,9,True
2664,273,2,True
2665,1957,1,True
2666,1047,1,True
2667,2334,2,True
2668,637,6,True
2669,5355,5,True
2670,6772,6,True
2671,165,1,True
2672,2171,2,True
2673,471,4,True
2674,4287,4,True
2675,4335,4,True
2676,3887,3,True
2677,852,8,True
2678,2341,2,True
2679,4607,4,True
2680,851,8,True
2681,327,3,True
2682,366,3,True
2683,30704,3,True
2684,2102,2,True
2685,522,5,True
2686,2921,2,True
2687,9126,9,True
2688,783,7,True
2689,1089,1,True
2690,2681,2,True
2691,1660,1,True
2692,164,1,True
2693,477,4,True
2694,322,3,True
2695,297,2,True
2696,585,5,True
2697,1085,1,True
2698,4574,4,True
2699,114,1,True
2700,147,1,True
2701,3344,3,True
2702,7917,7,True
2703,1130,1,True
2704,259,2,True
2705,180,1,True
2706,10399,1,True
2707,61794,6,True
2708,4161,4,True
2709,168,1,True
2710,33043,3,True
2711,225,2,True
2712,14130,1,True
2713,680,6,True
2714,226,2,True
2715,7529,7,True
2716,28437,2,True
2717,2692,2,True
2718,2671,2,True
2719,564,5,True
2720,2056,2,True
2721,29837,2,True
2722,608,6,True
2723,2965,2,True
